,Date,Tweet Full Text,Topic,Action,user id,follower count,place,score,sadness,joy,fear,disgust,anger,predictions,classification_correct,location
177,26-02-2019 11:33,b'@NaveenGoddala @tsrtc @mdtsrtc @TSRTCHQ @hydcitypolice @TSRTCHQ @mdtsrtc \nTodays news  covers death of scooterist  hit by TSRTC  - Are you listening ? other drivers I complained may be still on the prowl like Maneaters- With small roads further narrowed by encroachments metro rail -TSRTC is having a Killing time!!!',Traffic,S,2669125963.0,52.0,,-0.941384,0.239861,0.069767,0.251231,0.445728,0.368512,Traffic,True,False
178,03-01-2019 14:50,b'@hydcitypolice are you aware that use of Indian Army Uniform by Civilians is illegal??',Query,S,8.43e+17,53.0,,-0.698113,0.211807,0.008805,0.078488,0.236871,0.28184,Appreciation,False,False
179,03-01-2019 08:30,b'@Nainajaiswal14 @CPHydCity @AddlCPCrimesHyd @DCPEASTZONE @actor_Nikhil @hydsheteam @hydcitypolice Congratulations',Appreciation,NS,7.99e+17,53.0,,0.0,0.006707,0.909271,0.003418,0.003534,0.015828,Appreciation,True,False
180,2/28/19 2:58,b'No helmet + cell phone driving\nLocation : hitech city flyover\nDate : 28-feb-2019\nTime: 8.15am\nVehicle # temporary registration\n@CYBTRAFFIC @cyberabadpolice @KTRTRS @hydcitypolice @HYDTP https://t.co/8V8bGWkn2D',Traffic,S,7.39e+17,54.0,,-0.767373,0.142658,0.051989,0.061335,0.004803,0.056926,Traffic,True,False
181,2/28/19 2:56,b'Driving with no helmet\nLocation : end of hitech city flyover towards mind space\nDate : 28-feb-2019\nTime: 8.20am\nVehicle # ts08fa6846\n@KTRTRS @CYBTRAFFIC @cyberabadpolice @hydcitypolice @HYDTP https://t.co/7BtsPZzzFS',Traffic,S,7.39e+17,54.0,,-0.462919,0.059014,0.11968,0.033337,0.014484,0.05088,Traffic,True,False
182,03-01-2019 10:25,b'These 2 guys is posting offensive comments against Indian Army &amp; @PMOIndia \n\nhttps://t.co/bhWCv3netu\nhttps://t.co/EAMEs1Qg2r\nhttps://t.co/dSYaKZL5zg\nPlease take a note\n@hydcitypolice @CPHydCity  @JmuKmrPolice @KashmirPolice https://t.co/HSgMox0toV',Community Action,S,9.34e+17,56.0,,-0.915915,0.308689,0.041909,0.101137,0.641887,0.107436,Community Action,True,False
183,2/25/19 2:48,"b""@hydcitypolice pushes the onus on @GHMCOnline saying it's related to @swachhbharat!\n\n@GHMCOnline says this is a intentional criminal act being done by R/o 6-3-456/9, Dwarakapuri Colony Punjagutta, lane opposite to Union Bank of India.\n\nResidents suffering due to stink &amp; smoke! https://t.co/4fFY91nawL""",Community Action,S,3312015735.0,59.0,,-0.922757,0.419853,0.004805,0.21664,0.407041,0.333788,Community Action,True,False
184,2/25/19 2:43,"b'Tired of complaining, informing, &amp; reminding @GHMCOnline &amp; @hydcitypolice about the nuisance in the pic below.\n\n6-3-456/9, Dwarakapuri Colony Punjagutta, lane opp to Union Bank of India.\n\n@arvindkumar_ias\n@musharraf_ias\n@CommissionrGHMC\n@ZC_Khairatabad\n@CPHydCity\n@shopanjagutta https://t.co/vRSSntGEHB'",Dissatisfaction,S,3312015735.0,59.0,,-0.742728,0.489708,0.122793,0.070357,0.31448,0.177684,Community Action,False,False
185,25-02-2019 13:10,b'High volume masjid calls at begum bazar. You dont want to do anything about it ? @hydcitypolice @TelanganaCMO @TelanganaDGP has become a daily neusince. Pls do something.',Community Action,S,9.15e+17,59.0,,-0.358188,0.169382,0.110817,0.136108,0.039585,0.102557,Community Action,True,False
186,26-02-2019 04:53,"b""@Technointellec1 @MsRao14820411 @HYDTP @Im_ShakeelAhmed @hydcitypolice Krishnam garu, the right way of imposing challan is with date, time, location. If you can't provide them @hydtp or @CYBTRAFFIC  or @Rachakonda_tfc neither of the traffic divisions can impose fine. If you provide all the details and yet they don't fine, then you can blame police.""",Traffic,S,2421110826.0,60.0,,-0.59049,0.105517,0.084953,0.043743,0.144193,0.287003,Traffic,True,False
187,2/27/19 10:36,b'@TelanganaDGP @KasmaniOsman @CPHydCity @HYDTP @AddlCPTrHyd @DeccanChronicle @CIVILKHAN1 @hydcitypolice Wow that was so quick response sir \xf0\x9f\x99\x8f',Appreciation,NS,9.6e+17,62.0,,0.0,0.115439,0.431141,0.018601,0.072012,0.018561,Appreciation,True,False
188,25-02-2019 21:59,"b'@HYDTP @hydcitypolice @cyberabadpolice @cpcybd Sure, Thank You Sir!!'",Appreciation,NS,75155605.0,65.0,,0.982356,0.00904,0.736008,0.00448,0.011545,0.010702,Appreciation,True,False
189,03-01-2019 06:08,b'@HYDTP @hydcitypolice @CPHydCity @CYBTRAFFIC Please ensure one more should not happen.... Miyapur to bachupally road.... Mallampet to Nizampet road Somany water tankers... Did they really have permission..   If they have control them With rules and regulations.... https://t.co/5MlVH0KBdn',Traffic,S,1.01e+18,68.0,,-0.734841,0.159441,0.175423,0.165036,0.077305,0.104286,Traffic,True,False
190,2/28/19 2:50,"b""@hydcitypolice @CPHydCity @cpcybd dear sir I would like to complain about disgusting discussions, debates and the predictions happening over India Pakistan issues and it'disturbing our  life, I beg you to control the media to keep the peace in the nation especially @TV9Telugu""",Community Action,S,2775845478.0,68.0,,-0.985315,0.287811,0.1025,0.056841,0.635578,0.179211,Community Action,True,True
191,2/27/19 6:03,"b""@HYDTP @hydcitypolice @CPHydCity @CYBTRAFFIC Generally I used to see water tankers on Nizampet road..... Over loaded auto's from Miyapur to JP Nagar via pragathi enclave... Private travels busses causing traffic jam on Miyapur to Lingampally road at 7pm only.... No change... Even though you are acting on it...""",Appreciation,NS,1.01e+18,68.0,,-0.653913,0.109462,0.076797,0.1377,0.043327,0.161916,Appreciation,True,False
192,2/27/19 4:29,"b""@hydcitypolice @CPHydCity Generally on road only two wheeler checking will be observed. Why not Water tanker/ private travels busses / over loaded auto's / readimix concrete lorries. Which are causing damage to roads and scares people with their rash driving..@HYDTP @CYBTRAFFIC""",Traffic,NS,1.01e+18,68.0,,-0.82361,0.13203,0.037325,0.440371,0.050477,0.09405,Traffic,True,False
193,2/25/19 5:08,b'@HYDTP @hydcitypolice more than 1km traffic has been blocked on ORR towards Gachibowli...',Traffic,S,280962508.0,69.0,,-0.832653,0.049619,0.019346,0.037014,0.021432,0.446053,Traffic,True,False
194,2/25/19 8:26,b'@HiHyderabad @HYDTP @Im_ShakeelAhmed @hydcitypolice @asadowaisi @arvindkumar_ias Was @asadowaisi licence penalised with penalty point??\n\nAnd if they want to set an example they should follow traffic rules. Stop at signals. Remove the banned sirens. Unfortunately our cops do nothing for these sirens which are very common even now. @HYDTP',Traffic,S,107658443.0,70.0,,-0.717815,0.586366,0.004881,0.090787,0.146059,0.392638,Traffic,True,False
195,2/25/19 6:32,"b'@HYDTP @Im_ShakeelAhmed @hydcitypolice Sir u and ur rules\n\nFor breaking rules challans for us and leaders same amount, i.e., Rs. 100 (Same was paid when @asadowaisi broke helmet rule)\n\nBut when it comes to traffic, where is ur all r equal rule?\n\nU hear a banned siren and instead of catching them u provide free road\xf0\x9f\x91\x8f'",Suggestion,NS,107658443.0,70.0,,-0.796726,0.261874,0.012219,0.097368,0.058263,0.156105,Suggestion,True,False
196,03-01-2019 12:29,b'@hydcitypolice A Ford Endeavor and Mercedes A Class going in races on PV Express Road towards Mehdipatnam dangerously',Traffic,S,76295033.0,73.0,,0.506496,0.207958,0.09177,0.168137,0.097014,0.56184,Traffic,True,True
197,2/28/19 5:14,b'@hydcitypolice Hydrabad roads... only ...50 km..speed. restrictions....',Traffic,NS,1.05e+18,74.0,,-0.645829,0.02624,0.075329,0.023782,0.011673,0.089294,Traffic,True,False
198,2/26/19 13:04,"b'Dear @hydcitypolice \xf0\x9f\x99\x8f\n@tv5telugu  has exposed  @kaushalmanda fraud with proofs.\nPlease investigate further and take serious action \n\n@StarMaa @endemol\nTo maintain your credibility, Kindly take the #BigBossTitle back and announce the real winner.. \n\nhttps://t.co/9FyRpuGT8h'",Fraud,S,321375067.0,74.0,,0.472137,0.110622,0.069667,0.097402,0.029751,0.268913,Fraud,True,False
199,26-02-2019 02:16,"b'@SocialsPanda @hydcitypolice @Uber_Support Hello sir good morning, I am at Jaipur.. can I file a complaint here? Or is it possible to do this online.'",Query,S,144666722.0,75.0,,0.273351,0.098738,0.515578,0.02183,0.064485,0.11934,Query,True,True
200,25-02-2019 17:57,"b'@hydcitypolice @CPHydCity @cyberabadpolice @cpcybd @RachakondaCop Sir, we were sure it was an old video else would have been trending. Our request is/was - need update on what action has been taken against this accused person?'",Query,S,2914407122.0,77.0,,-0.655497,0.149099,0.028382,0.048664,0.329745,0.32075,Query,True,False
201,25-02-2019 17:18,b'@hydcitypolice @CPHydCity @cyberabadpolice @cpcybd @RachakondaCop\nNeed update on what action has been taken against this person. \nhttps://t.co/2v7QJJgkAc',Query,S,2914407122.0,77.0,,-0.779695,0.10719,0.079469,0.051517,0.093302,0.091821,Follow up,False,False
202,03-01-2019 04:40,"b'Pregnancy is not a pause button proved by a woman, who dared to pursue professional career while pregnant. @AddlCPCrimesHyd @hydsheteam @shesafe_ts @hydcitypolice \nhttps://t.co/IR2evI3Svf'",General Info,NS,7.05e+17,79.0,,0.0,0.128738,0.131759,0.08095,0.597223,0.099072,General Info,True,False
203,2/27/19 8:34,b'Kudos to everyone for their consistent efforts in making better Telengana  \xf0\x9f\x92\x90 \n@TelanganaDGP @CPHydCity  @cpcybd @AddlCPCrimesHyd  @hydcitypolice @cyberabadpolice @shesafe_ts @hydsheteam https://t.co/CsrBmfgm8Z',Appreciation,NS,7.05e+17,79.0,,0.0,0.240747,0.57457,0.019939,0.013737,0.035605,Appreciation,True,False
204,2/24/19 18:11,b'\xe2\x81\xa6@GHMCOnline\xe2\x81\xa9 \xe2\x81\xa6@hydcitypolice\xe2\x81\xa9 could you please detach the posters.  https://t.co/ilsHuGWUEu',Community Action,S,439836385.0,80.0,,-0.541666,0.138435,0.037232,0.084088,0.024032,0.020529,Community Action,True,False
205,2/27/19 18:55,b'\xe2\x81\xa9 \xe2\x81\xa6@pathan_sumaya\xe2\x81\xa9 could you please forward it to Mp sahab \xe2\x81\xa6@asadowaisi\xe2\x81\xa9 and recommend him to know what\xe2\x80\x99s wrong in mallepally. \n\xe2\x81\xa6@hydcitypolice\xe2\x81\xa9 could you please investigate the matter. https://t.co/fq3kdvA7N0',Community Action,NS,439836385.0,80.0,,0.0,0.073423,0.022124,0.017169,0.00565,0.003019,Community Action,True,False
206,03-01-2019 05:20,"b""@HYDTP @hydcitypolice isn't it necessary to pay challan ? \nThis person has pending challan since 2015 !! https://t.co/Z1SEf3f0gm""",Traffic,S,380272210.0,87.0,,0.0,0.212614,0.018704,0.093307,0.09261,0.21663,Traffic,True,False
207,03-01-2019 03:31,b'Without Helmet + Cellphone driving &amp; was having a kid sitting in front of him #TotalStuntsMan \nDate - 28-02-2019\nTime 3:21 PM \nLocation : Old Airport Bridge Begumpet\n@HYDTP @CYBTRAFFIC  @hydcitypolice https://t.co/7LL2gkKvyk',Traffic,S,380272210.0,87.0,,-0.971339,0.44581,0.099463,0.256175,0.072037,0.099592,Traffic,True,False
208,2/24/19 7:37,"b'@MrSingh76009110 @DadFightPAS @kaimnf @SriRudyBABA @RachakondaCop @TelanganaDGP @KTRTRS @BBC @aajtak @abpnewstv @ndtv @NewsX @republic @dna @toi @MyNation_net @TelanganaCMO @hydcitypolice @TOIHyderabad @DeccanHerald @CPHydCity @BJP4Telangana @INCTelangana @trspartyonline @KTRoffice This classic example about the Ghandian family sees to the plight of the people. They don\xe2\x80\x99t represent us, they aren\xe2\x80\x99t our leaders!'",Suggestion,S,837354606.0,94.0,,-0.602552,0.063595,0.442817,0.014302,0.135005,0.039153,Suggestion,True,False
209,2/27/19 21:43,"b""@CYBTRAFFIC @hydcitypolice I don't think any action was taken .... Proof below ... https://t.co/TDmSU1RZCh""",Community Action,S,146405003.0,97.0,,-0.558328,0.198782,0.06939,0.081041,0.181056,0.196497,Community Action,True,False
210,2/27/19 9:29,b'@CYBTRAFFIC @hydcitypolice Sure sir ... looking forward to see the change today',Appreciation,NS,146405003.0,97.0,,0.504286,0.144747,0.606614,0.03694,0.017037,0.018683,Appreciation,True,False
211,2/24/19 19:38,"b'@cyberabadpolice @hydcitypolice We have heard this at other police stations too.  When I lost my phone, the same response. I have a suggestion but I am not sure if it is desirable to put it on a public platform.'",Suggestion,S,7.21e+17,98.0,,-0.508101,0.332481,0.01006,0.292073,0.232349,0.337854,Suggestion,True,False
212,2/24/19 13:46,b'Christian service so noisy! Somebody book them for public nuisance! @hydcitypolice cc @TelanganaDGP\n https://t.co/wlpA2tbOy1',Community Action,S,7.21e+17,98.0,,-0.773928,0.185147,0.051647,0.025025,0.360021,0.339129,Community Action,True,False
213,03-01-2019 01:58,b'@RachakondaCop @hydcitypolice @cyberabadpolice @TelanganaDGP @IGWomenSafety @TelanganaPolice Nice sir',Appreciation,NS,464321176.0,101.0,,0.918177,0.041592,0.86146,0.010359,0.025173,0.006641,Appreciation,True,False
214,2/25/19 6:41,"b'@HYDTP @hydcitypolice Beside Kphb bus stand road, in front of Kalamandir'",Others,NS,134404695.0,107.0,,0.0,0.152058,0.142358,0.146996,0.365411,0.215761,Others,True,False
215,2/24/19 14:27,"b'@HYDTP @hydcitypolice , sir, new road laid in front of kalamandir, one place hotel is again being used as their private parking, despite the \xe2\x80\x9cNo parking\xe2\x80\x9d boards \xe2\x80\x9csponsored\xe2\x80\x9d by them. This has been a regular issue . First problem is district buses and then this at this location. https://t.co/k25JKu91dc'",Community Action,S,134404695.0,107.0,,-0.679878,0.18343,0.061972,0.038079,0.015372,0.036404,Community Action,True,False
216,2/27/19 6:09,b'@hydcitypolice @CybercrimeCID @CyberCrimeshyd Sir didn\xe2\x80\x99t get any reply from it',Dissatisfaction,NS,300734232.0,112.0,,-0.859629,0.13849,0.166236,0.056001,0.097403,0.047353,Dissatisfaction,True,False
217,2/25/19 6:44,b'@Im_ShakeelAhmed @HiHyderabad @HYDTP @hydcitypolice This MP is also not following rules. After election he went to meet KCR on his bike https://t.co/fZWInxUY0T',Suggestion,NS,9.35e+17,115.0,,-0.693737,0.245582,0.162246,0.195271,0.142195,0.170629,Suggestion,True,False
218,2/25/19 3:41,b'@hydcitypolice sir we can complain here about colleges which are blaming government ?',Query,S,7.74e+17,133.0,,-0.823835,0.32096,0.008661,0.071159,0.625501,0.327577,Query,True,False
219,2/24/19 13:32,b'@hydcitypolice @HYDTP @RachakondaCop @cyberabadpolice @TelanganaCMO @KTRTRS sir still this problem persists. Pl instruct concerned',Follow up,S,106458280.0,133.0,,-0.874241,0.261591,0.032031,0.438582,0.045761,0.102732,Follow up,True,False
220,26-02-2019 06:19,b'@RachakondaCop @TelanganaPolice @TelanganaDGP @hydcitypolice @cyberabadpolice @IGWomenSafety @She_TeamRCK1 @shesafe_ts Sir my request in some police stations there is no RTI Act boards as per the norms of the RTI Act 2005. Kindly  look into it. \nThanks.',General Info,S,8.24e+17,133.0,,0.0,0.026445,0.091661,0.025834,0.098751,0.035155,General Info,True,False
221,26-02-2019 06:17,b'@RachakondaCop @TelanganaPolice @TelanganaDGP @hydcitypolice @cyberabadpolice @IGWomenSafety @She_TeamRCK1 @shesafe_ts Hearty congratulations sir for and entire team.  There are enormous changes in department.',Appreciation,NS,8.24e+17,133.0,,0.995065,0.065772,0.586018,0.003277,0.026293,0.02791,Appreciation,True,False
222,25-02-2019 13:28,b'@RachakondaCop @hydcitypolice @HYDTP @cyberabadpolice @TelanganaCMO @KTRTRS @malkajgiriTrPS Thanks sir',Appreciation,NS,106458280.0,133.0,,0.976574,0.010609,0.548147,0.004897,0.028801,0.005997,Appreciation,True,False
223,2/24/19 12:35,b'@hydcitypolice I lost my phone in Uber on 22nd of Feb and all thanks to Detective Inspector Ravi Kumar and other crime staff who were dedicated enough to find my phone in one day. Thank you!0 https://t.co/CFkwJuPgSX',Appreciation,S,224282631.0,137.0,,0.738115,0.253535,0.409852,0.048385,0.06743,0.247973,Appreciation,True,False
224,2/25/19 2:23,"b""We need dustbins \xe2\x99\xbb\xef\xb8\x8f at every corner of the streets, lanes in the areas of Hyderabad and Secunderabad. \nIt's a serious issue sir, we can't tolerate uncleanness. @GHMCOnline @CommissionrGHMC @TelanganaCMO @MinIT_Telangana @CPHydCity @hydcitypolice \nJai Hind \xf0\x9f\x87\xae\xf0\x9f\x87\xb3""",Community Action,S,7.94e+17,140.0,,-0.886483,0.144198,0.020886,0.148745,0.008349,0.029421,Community Action,True,True
225,2/25/19 6:51,b'@CYBTRAFFIC @cyberabadpolice @hydcitypolice Thank you for speedy action..!!',Appreciation,NS,60903536.0,141.0,,0.98698,0.004839,0.540324,0.007557,0.021081,0.089273,Appreciation,True,False
226,2/25/19 4:56,b'@hydcitypolice seen without helmet today morning 25-02-2015 at 8:00am on ORR road https://t.co/etPCWPj8pw',Suggestion,NS,60903536.0,141.0,,-0.758995,0.12766,0.437695,0.171493,0.049786,0.137645,Traffic,False,False
227,2/25/19 9:16,"b'@HYDTP @Im_ShakeelAhmed @hydcitypolice Feb, 1pm, langar house, huda park\n\nNo helmet, no number plate, written rowdy.\n\nIs law above him?? https://t.co/JlAbrLBLTm'",Query,NS,914823726.0,142.0,,-0.78608,0.069632,0.086479,0.253224,0.038358,0.141154,Query,True,False
228,26-02-2019 05:45,b'@kochattil @adgpi @TelanganaCMO @TelanganaDGP @hydcitypolice Fully Agree @PMOIndia',Others,NS,3245367128.0,148.0,,0.346573,0.057768,0.566213,0.054391,0.244405,0.049504,Others,True,False
229,2/24/19 14:55,"b'Why are they shouting like ******, so much noise and shouting in a residential area what did u do @shotukaramgate nothing at all @TelanganaDGP @CPHydCity @TelanganaPolice @hydcitypolice https://t.co/0OpnAbywnc'",Community Action,S,248665408.0,153.0,,-0.896042,0.06953,0.063689,0.112368,0.068317,0.265274,Community Action,True,False
230,2/24/19 13:42,b'Music concert allowed in residential area? @hydcitypolice @shotukaramgate',Query,NS,248665408.0,153.0,,-0.541666,0.150584,0.27609,0.07159,0.134371,0.168525,Community Action,False,False
231,2/24/19 13:41,b'Music concert in CSI grounds @shotukaramgate where is ur patrol car? What did they do? Ask them to increase more sound? @hydcitypolice @TelanganaPolice @CPHydCity @KTRTRS @TelanganaDGP @cyberabadpolice https://t.co/LrJeJJUhBI',Community Action,S,248665408.0,153.0,,-0.541666,0.115345,0.185918,0.167168,0.086366,0.290294,Community Action,True,True
232,2/24/19 13:37,b'Music concert going on full force is it allowed in residential area? @shotukaramgate where is ur patrol car? What did it do? Asked them to increase more sound? @hydcitypolice @TelanganaPolice @TelanganaDGP @KTRTRS @CPHydCity @TelanganaPolice https://t.co/LrJeJJUhBI',Community Action,S,248665408.0,153.0,,-0.541666,0.161794,0.029833,0.256406,0.163017,0.412871,Community Action,True,False
233,2/24/19 13:18,"b'@shotukaramgate where is the patrol car? Sound increased many time, live concert with music, is this the way to control them? @hydcitypolice @CPHydCity @TelanganaPolice https://t.co/N6ftFYCt1V'",Dissatisfaction,S,248665408.0,153.0,,-0.541666,0.180637,0.344682,0.218391,0.084579,0.215339,Community Action,False,False
234,2/24/19 12:36,"b'@hydcitypolice @TelanganaDGP @CPHydCity @TelanganaPolice @shotukaramgate Not doing anything, just some repeated answers give.. No action'",Follow up,S,248665408.0,153.0,,-0.599848,0.183719,0.219274,0.161532,0.064988,0.195566,Follow up,True,False
235,2/24/19 12:27,"b""Ladies shouting at top of their voices why every week we have to complain abt these people and shouting why nothing is being done is the governance so weak? Why disturb us like this every week don't they have no shame? @hydcitypolice @TelanganaDGP @CPHydCity  @TelanganaPolice https://t.co/o90vaTxaAM""",Community Action,S,248665408.0,153.0,,-0.919785,0.180027,0.039045,0.102564,0.603695,0.425212,Community Action,True,False
236,03-01-2019 10:20,b'@hydcitypolice @HYDTP @THHyderabad @ncbn Shocked to see soo many kids in one Auto Rickshaw. Minimum 20 kids which are the future of this country risking their lives at the age where they are not even aware that what they are doing is not right. https://t.co/FrHthzMO04',Traffic,S,94149324.0,168.0,,-0.830397,0.5924,0.208716,0.236849,0.040659,0.027777,Traffic,True,False
237,26-02-2019 06:20,b'@Chetan53759407 @AskariAwais @naralokesh @hydcitypolice @VjaCityPolice @narendramodi @ncbn They don\xe2\x80\x99t bother about that even no telugu people don\xe2\x80\x99t care about modi. In fact telugu people will feel more happy if someone scolds modi',Others,NS,1372873238.0,172.0,,-0.540961,0.546042,0.26249,0.014637,0.056977,0.186624,Others,True,False
238,26-02-2019 05:53,b'@Chetan53759407 @AskariAwais @naralokesh @hydcitypolice @VjaCityPolice Sir @vijcitypolice I will slam that bastard pm with my left leg shoe please make a appointment with @narendramodi',Others,NS,1372873238.0,172.0,,-0.946691,0.204715,0.047288,0.112648,0.517112,0.321543,Others,True,False
239,26-02-2019 05:30,b'@Chetan53759407 @AskariAwais @naralokesh @hydcitypolice @hydcitypolice sir the stupid PM insulted our telugu people by not giving funds to our people please don\xe2\x80\x99t leave such kind of people arrest him',Community Action,NS,1372873238.0,172.0,,-0.995297,0.314887,0.002304,0.099994,0.238276,0.687725,Community Action,True,False
240,2/27/19 6:29,b'@hydcitypolice @HYDTP @CYBTRAFFIC Thank you so much! I really appreciate it.',Appreciation,NS,46782658.0,181.0,,0.963972,0.037083,0.844396,0.007444,0.006316,0.047392,Appreciation,True,False
241,2/24/19 17:04,"b""@HYDTP @TelanganaDGP @hydcitypolice \nSir\nWhy don't we offer Riding/Driving courses to the general public? It helps to learn from the expert in the field and follow the same throughout! Issuing License is just not enough, Even the regular traffic law breakers can also get enrol""",Suggestion,S,8.34e+17,184.0,,0.232436,0.26209,0.175002,0.169596,0.041382,0.344558,Suggestion,True,False
242,03-01-2019 12:19,b'@HYDTP @hydcitypolice @arvindkumar_ias @KTRTRS \nDisheartening to know abt the road accident of the Student at Gunfoundry. \n\nCondolences for the family! \n\nCan we take some preventive measures so that such accidents does occur again? \nPlease do something for road users esp children',Traffic,S,8.34e+17,184.0,,-0.400188,0.165551,0.074243,0.207703,0.024667,0.154779,Traffic,True,True
243,26-02-2019 10:48,b'@hydcitypolice Great job',Appreciation,NS,120731650.0,188.0,,0.915581,0.051766,0.791395,0.029116,0.009369,0.00912,Appreciation,True,False
244,26-02-2019 10:51,"b""@HYDTP @Knaru72Narendra @hydcitypolice Hello @HYDTP are you given permission to\nthis road riders to take photos and tag you and you people's take challan against them \n\nWho are they people's""",Traffic,S,8.79e+17,192.0,,-0.67393,0.19795,0.248567,0.08156,0.196931,0.222532,Traffic,True,False
245,03-01-2019 01:53,b'@RameshVaitla @TelanganaDGP @TelanganaCMO @KTRTRS @HiHyderabad @WeHyderabad @hydcitypolice @HYDTP @cyberabadpolice @cpcybd @RachakondaCop Good',Appreciation,NS,841143433.0,210.0,,0.759055,0.025748,0.939417,0.019029,0.002592,0.008177,Appreciation,True,False
246,2/27/19 7:11,b'@hydcitypolice Dear Police parents play a key role in this issue',Community Action,NS,841143433.0,210.0,,-0.553515,0.570571,0.044917,0.143158,0.097157,0.36605,Community Action,True,False
247,2/27/19 7:09,b'@RameshVaitla @hydcitypolice @shochilkalguda @TelanganaDGP @HiHyderabad Not a good sign',Dissatisfaction,S,841143433.0,210.0,,-0.895166,0.438826,0.092533,0.103626,0.141024,0.051696,Traffic,False,False
248,26-02-2019 04:29,"b""@RameshVaitla @KTRTRS @hydcitypolice Let's hope the government takes action""",Others,NS,841143433.0,210.0,,0.0,0.084145,0.067499,0.132598,0.370958,0.136414,Others,True,False
249,26-02-2019 02:15,b'@IGWomenSafety @hydsheteam @bharosahyd @shesafe_ts @hydcitypolice @TelanganaDGP Congratulations',Appreciation,NS,841143433.0,210.0,,0.0,0.006707,0.909271,0.003418,0.003534,0.015828,Appreciation,True,False
250,25-02-2019 22:38,b'@RachakondaCop @TelanganaPolice @TelanganaDGP @hydcitypolice @cyberabadpolice @IGWomenSafety @She_TeamRCK1 @shesafe_ts Dear sir wishing you all success',Appreciation,NS,841143433.0,210.0,,-0.462752,0.157398,0.77829,0.047321,0.01173,0.003928,Appreciation,True,False
251,2/24/19 15:22,b'@shochaderghat @hydcitypolice Great Job.',Appreciation,S,52321929.0,212.0,,0.896547,0.050964,0.796896,0.028494,0.009474,0.009572,Appreciation,True,False
252,2/25/19 1:49,"b""Great work even in Hyderabad @hydcitypolice @DCPSZHyd @CPHydCity @RachakondaCop @TelanganaDGP webreporters doing same look in to this once . Five 'journalists' held for extortion | Hyderabad News - Times of India https://t.co/qFcOwZACd7""",Appreciation,NS,3302741983.0,227.0,,0.929509,0.292269,0.52757,0.048237,0.101578,0.040103,Appreciation,True,True
253,03-01-2019 15:36,"b'@USCGHyderabad @TelanganaDGP @USAndHyderabad @TelanganaCMO @KTRTRS @hydcitypolice Wow...madam, u have integrated completely as an Indian....you look just like an Indian in your attire...Thank u for embracing the Indian culture and attire.. \xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'",Appreciation,NS,3240225617.0,227.0,,0.378491,0.068001,0.107249,0.005638,0.000809,0.001895,Appreciation,True,False
254,03-01-2019 03:45,b'Today at 8.53am Bike No AP11AL6927 driven by Policeman without helmet at Patel Nagar to Amberpet \n\n@hydcitypolice @CPHydCity @HYDTP @amjedmbt @DeccanChronicle @TOICitiesNews https://t.co/O3kl1eClFR',Traffic,S,7.93e+17,234.0,,-0.742832,0.086328,0.355236,0.162596,0.023343,0.205385,Traffic,True,False
255,2/26/19 12:15,"b'Sir @CPHydCity today at 9:39am Bike No AP11AG1997is driven without helmet &amp; a Policewoman is sitting as pillon seems encouraging rider to ride \xf0\x9f\x8f\x8d without helmet at CPL Road, Amberpet, Hyderabad \n@hydcitypolice @HYDTP @abntelugutv @DeccanChronicle @amjedmbt @TOIHyderabad https://t.co/epYtLjjhwx'",Traffic,S,7.93e+17,234.0,,-0.834968,0.473118,0.233172,0.094447,0.02811,0.037095,Traffic,True,False
256,2/27/19 8:03,b'@hydcitypolice A very positive and appreciable initiative. \xf0\x9f\x91\x8d',Appreciation,NS,114738211.0,238.0,,0.937785,0.005689,0.859224,0.007964,0.002267,0.009699,Appreciation,True,False
257,03-01-2019 09:02,b'Fake video. @DelhiPolice @MumbaiPolice @hydcitypolice plz take cognizance. @AbodeOfLakshmi @Sumiran_KVS @vagishasoni @GalaRakesh https://t.co/3QXaqaqe6b',Fake News,S,186808369.0,245.0,,-0.312959,0.37696,0.021245,0.080777,0.58627,0.255927,Community Action,False,False
258,2/24/19 10:27,"b""@cyberabadpolice @hydcitypolice finally the officer came and verified my existence. But what a pity that the visiting officer isn't given the ph no of the person he's visiting. He tried meeting me last week on the weekdays only to find locked doors. Maybe sthn we should think abt""",Suggestion,S,8.13e+17,255.0,,-0.452001,0.654353,0.14361,0.08818,0.125934,0.164312,Suggestion,True,False
259,2/24/19 5:00,"b""@hydcitypolice @KTRTRS @TelanganaCMO I sent you a message. Please check your inbox. It's a long message with all details. Thanks for looking into it. Hoping for a smooth run and an understanding that in this age people don't sit at home wondering when one decides to visit my home.""",Follow up,S,8.13e+17,255.0,,0.720648,0.073625,0.426532,0.096175,0.022648,0.01178,Follow up,True,False
260,2/24/19 4:43,"b""@hydcitypolice @KTRTRS @TelanganaCMO I'm struggling with a police verification of mine. Your officer apparently doesn't have my ph no. He gets in touch with me through another colleague of mine (who also had a verification to be done). Doesn't even say when he will come. (1/2)""",Follow up,S,8.13e+17,255.0,,-0.849173,0.417406,0.027554,0.143065,0.121816,0.333019,Follow up,True,False
